ID,Location-batiment,ROOM,Ground/Floor,Asset type,"Hostname/
Label",Name/Profile of current user,Brand/Model/Qty/HostSRV,Specs1,Specs2,Serial Number,Status,Vendor,Purchase date,"Purchase
price (TTC)",P.O. #,Last user,Notes
G,Economat ,IT Storage Room,,Laptop RAM,NA,,Kingstone,8GB DDR4 3200MHZ,,,Available,Teletrade,,$22.00 ,,,
G,Economat ,IT Storage Room,,Laptop RAM,NA,,Kingstone,8GB DDR4 3200MHZ,,,Available,Teletrade,,$22.00 ,,,
G,Economat ,IT Storage Room,,Laptop RAM,NA,,Kingstone,8GB DDR4 3200MHZ,,,Available,Teletrade,,$22.00 ,,,
G,Economat ,IT Storage Room,,Laptop RAM,NA,,Kingstone,8GB DDR4 3200MHZ,,,Available,Teletrade,,$22.00 ,,,
G,Economat ,IT Storage Room,,Laptop RAM,NA,,Kingstone,8GB DDR4 3200MHZ,,,Available,Teletrade,,$22.00 ,,,
G,Economat ,IT Storage Room,,Laptop RAM,NA,,Kingstone,8GB DDR4 3200MHZ,,,Available,Teletrade,,$22.00 ,,,
G,Economat ,IT Storage Room,,Laptop RAM,NA,,Kingstone,8GB DDR4 3200MHZ,,,Available,Teletrade,,$22.00 ,,,
G,Economat ,IT Storage Room,,Laptop RAM,NA,,Kingstone,8GB DDR4 3200MHZ,,,Available,Teletrade,,$22.00 ,,,
G,Economat ,IT Storage Room,,Laptop RAM,NA,,Kingstone,8GB DDR4 3200MHZ,,,Available,Teletrade,,$22.00 ,,,
,Economat,IT Storage Room,,laser pointer,,,logitech r400,,,,Available,,,,,,
G,Cycle des Secondaires,Laptop,Sec.Classe / 09,Lenovo IP3,Sec.Classe / 10,1TB HDD +250GB NVME,Lenovo IP3,AMD Ryzen 5-3500U/8GB RAM,1TB HDD + 250GB NVME /MX130 2GB,PF2SDYM4,In use,,,,,,
G,Economat ,IT Storage Room,,Media converter,NA,,Tp link,single mode converter,,,Available,?,?, $-   ,?,,
,Securite,Porte principale,,Media Converter,,,Gigabit fiber media 1001g-f/x/20km,,,,In use,,"Tuesday, November 5, 2024",$60.00 ,,,
G,Cycle des Moyens,Theatre,-1,Mic Receiver,,,KMX-16P,,,,In use,,,,,,
G,Cycle des Moyens,Theatre,-1,Mic Receiver,,,Moscot MRV300,,,,In use,,,,,,
G,Cycle des Benjamin,Prefet,0,Microphone,,,Wired Mic,,,,In use,,,,,,
G,Cycle des Benjamin,Prefet,0,Microphone,,,Wireless Microphone,2 BATTERY AA,,,In use,,,,,,
G,Cycle des Benjamin,Prefet,0,Microphone,,,Wireless Microphone,2 BATTERY AA,,,In use,,,,,,
G,Cycle des Moyens,Salle D'etude,0,Microphone,,,Wired Microphone,,,,In use,,,,,,
G,Cycle des Secondaires,Salle D'etude,0,Microphone,,,Wired Microphone,,,,In use,,,,,,
G,Cycle des Terminales,Salle D'etude,2,Microphone,,,Wired microphone,,,,In use,,,,,,
G,Cycle des Terminales,Salle D'etude,2,Microphone,,,Wireless Microphone,,,,In use,,,,,,
G,Cycle des Benjamin,Salle Polyvalant ,-1,Microphone,,,Wireless Microphone,2 BATTERY AA,,,In use,,,,,,
G,Cycle des Benjamin,Salle Polyvalant ,-1,Microphone,,,Wireless Microphone,2 BATTERY AA,,,In use,,,,,,
G,Cycle des Benjamin,Secretariat,0,Microphone,,,Wired Mic,,,,In use,,,,,,
G,Direction,Secretaire General,,Mini UPS,,,Mini UPS 10000 mAH,,,,In use,,,,,,
G,Art Plastic,Chapelle,0,Mixer,,,Mixer,,,,In use,,,,,,
G,Cycle des Benjamin,Salle Polyvalant ,-1,Mixer,,,Yamaha,,,,In use,,,,,,
G,Direction,Server Room,,Modem - Ogero,,,modem/DZS/FIBER,,,,In use,,,,,,
G,Direction,Server Room,,Modem - Ogero,,,modem/DZS/FIBER,,,,In use,,,,,,
G,Direction,Acceuil,,Monitor,,,LG 20MP4BA-B,,,401NDYGCCC154,In use,,,,,,
G,Cycle des Grands,ADM SEC,0,Monitor,,,lg 22mk400h-b,,,906ntjj54804,In use,,,,,,
G,Bloc des Frères,ANGELIQUE,,Monitor,,,samsung 22f350f,,,WASNT AVAILABLE,In use,,,,,,
G,Cycle des Benjamin,ANNEX CP,0,Monitor,,,LG 19M35A-B,1900x 600,,501NDAY9G456,In use,,,,,,
G,Art Plastic,Art Plastic (Dany),-1,Monitor,,,HAIER HL1850W ,,,HL1850W 0DC1000588,In use,,,,,,
G,Art Plastic,Art Plastic 1,0,Monitor,,,LG Screen 20M35A-B,,,401NDVWCC031,In use,,,,,,
G,Art Plastic,Art Plastic 2,0,Monitor,,,HP Screen ,,,3CQ5400W92,In use,,,,,,
G,Direction,Directrice,,Monitor,,,,,,,In use,,,,,,
G,Bureau De Sport ,Autocar (Chady),0,Monitor,,,LG 19M35A-B,,,512NTMX97291,In use,,,,,,
G,Cycle des Petits 2,BCD,,Monitor,,,LG 19M35A-B,,,501NDRFBZ886,In use,,,,,,
G,Cycle des Secondaires,BCD,0,Monitor,,,AOC 19W80PS,,,AJWABHA078056,In use,,,,,,
G,Cycle des Secondaires,BCD/Meeting,0,Monitor,,,Acer v193hqv,,,ETLKR0D0191310F7D10503,In use,,,,,,
G,Cycle des Secondaires,BCD/Meeting,0,Monitor,,,Acer v193hqv,,,ELTKR0D0191310F78E8503,In use,,,,,,
G,Cycle des Secondaires,BCD/Meeting,0,Monitor,,,Acer v193hqv,,,ELTKR0D0S9122048CDUS04,In use,,,,,,
G,Bureau De Sport ,Bureau De Sport (Carine),0,Monitor,,,LG 19M35A-B,,,501NDKDBZ877,In use,,,,,,
G,Bureau De Sport ,Bureau De Sport (Jessica),0,Monitor,,,LG W1943C,,,204INUB93918,In use,,,,,,
G,Bureau De Sport ,Bureau De Sport (Khaled),0,Monitor,,,LG 19M35A-B,,,406NDMT9J467,In use,,,,,,
G,Cycle des Moyens - Labs,CDI,0,Monitor,0,,Lenovo D186WA,,,6M04625D04210636,In use,,,,,,
G,Cycle des Moyens - Labs,CDI,0,Monitor,1,,Lenovo D186WA,,,6M04625D0421555,In use,,,,,,
G,Cycle des Moyens - Labs,CDI,0,Monitor,2,,Lenovo D186WA,,,6M04625D0421393,In use,,,,,,
G,Cycle des Moyens - Labs,CDI,0,Monitor,3,,Lenovo D186WA,,,6M04625D0420683,In use,,,,,,
G,Cycle des Moyens,CDI,0,Monitor,,,Acer V193HQV,,,ETLKR0D019132047FD8504,In use,,,,,,
G,Cycle des Moyens - Labs,Chapelle,0,Monitor,,,LG 19M35A-B,,,to be removed,In use,,,,,,
G,Cycle des Secondaires,BCD/Meeting,0,Monitor,,,Acer v193hqv,,,ELTKR0D0S9122048CDUS04,In use,,,,,,
G,Cycle des Grands,Cooder Maker,0,Monitor,,,HP V196,,,3CQ5400VTJ,In use,,,,,,
G,Cycle des Grands,Cooder Maker,0,Monitor,,,HP V196,,,3CQ5400VWW,In use,,,,,,
G,Cycle des Grands,Cooder Maker,0,Monitor,,,HP V196,,,3CQ5400WT4,In use,,,,,,
G,Cycle des Grands,Cooder Maker,0,Monitor,,,HP V196,,,3CQ53938L6,In use,,,,,,
G,Cycle des Grands,Cooder Maker,0,Monitor,,,HP V196,,,3CQ5400VTP,In use,,,,,,
G,Cycle des Grands,Cooder Maker,0,Monitor,,,HP V196,,,3CQ5400W49,In use,,,,,,
G,Cycle des Grands,Cooder Maker,0,Monitor,,,HP V196,,,3CQ5400W4F,In use,,,,,,
G,Cycle des Grands,Cooder Maker,0,Monitor,,,HP V196,,,3CQ5400W4G,In use,,,,,,
G,Cycle des Grands,Cooder Maker,0,Monitor,,,HP V196,,,3CQ5400VRB,In use,,,,,,
G,Cycle des Grands,Cooder Maker,0,Monitor,,,HP V196,,,3CQ5400VTW,In use,,,,,,
G,Cycle des Grands,Cooder Maker,0,Monitor,,,HP V196,,,3CQ539103M,In use,,,,,,
,Cycle des Grands,Cooder Maker,0,Monitor,,,HP V196,,,3CQ539103R,In use,,,,,,
,Cycle des Grands,Cooder Maker,0,Monitor,,,HP V196,,,3CQ539103Z,In use,,,,,,
G,Direction ,Secretaire,0,Monitor,,,LG 20MP4BA-B,,,704NTCZEL867,In use,,,,,,
G,Direction ,Secretaire General,0,Monitor,,,Philips 241VBLA/01,,,UK02220012522,In use,,,,,,
G,Direction ,Service Informatique,,Monitor,,,SAMSUNG LS20PUZKF,,,NEC3HMAB3000073K,In use,,,,,,
G,Cycle des Grands,Coor Arabe,0,Monitor,,,Acer V193HOV,,,13106343685,In use,,,,,,
G,Cycle des Grands,Coor Francais,0,Monitor,,,Haier HL1850W,,,hl1850w0dc1000391,In use,,,,,,
G,Cycle des Petits,Coor Maths,2,Monitor,,,AOC M36SWA,,,AGWABHA078029,In use,,,,,,
G,Bloc des Frères,COSTUME,,Monitor,,,LG e1942c-bma,,,210NDTCEW657,In use,,,,,,
G,Direction ,Service Informatique,,Monitor,,,LG 22MP58VQ,,,512NTCZDU747,In use,,,,,,
G,Cycle des Grands,HR,0,Monitor,,,lenovo c27 30,,,v9079l6r,In use,,,,,,
G,Cycle des Petits,Infermier,-1,Monitor,,,LG 19M35A-B,,,501NDMTBZ923,In use,,,,,,
G,Cycle Des Minimes,Infirmerie,0,Monitor,NA,,HP V196,1600x900,,3CQ5400WML,In use,,,,,,
G,Cycle des Maternelles,Infirmerie,0,Monitor,,,Lenovo d186WA,,,6M04625D0421865,In use,,,,,,
G,Cycle des Benjamin,Infirmiere,0,Monitor,,,aoc tf t185w,,,AGWABHA077899,In use,,,,,,
G,Cycle des Petits 2,Info 1 (Left),,Monitor,1,,LG 20M35A-B ,,,401NDYGEA050,In use,,,,,,
G,Cycle des Petits 2,Info 1 (Left),,Monitor,2,,LG 20M35A-B ,,,401NDZJCB653,In use,,,,,,
G,Cycle des Petits 2,Info 1 (Left),,Monitor,3,,LG 20M35A-B ,,,401NDCRCB651,In use,,,,,,
G,Cycle des Petits 2,Info 1 (Left),,Monitor,4,,LG 20M35A-B ,,,401NDTCE9289,In use,,,,,,
G,Cycle des Petits 2,Info 1 (Left),,Monitor,5,,LG 20M35A-B ,,,401NDVWE9159,In use,,,,,,
G,Cycle des Petits 2,Info 1 (Left),,Monitor,6,,LG 20M35A-B ,,,401NDWEEA041,In use,,,,,,
G,Cycle des Petits 2,Info 1 (Left),,Monitor,7,,LG 20M35A-B ,,,401NDPHEA048,In use,,,,,,
G,Cycle des Petits 2,Info 1 (Left),,Monitor,8,,LG 20M35A-B ,,,401NDHBEA049,In use,,,,,,
G,Cycle des Petits 2,Info 1 (Left),,Monitor,9,,LG 20M35A-B ,,,401NDHBCB649,In use,,,,,,
G,Cycle des Petits 2,Info 1 (Left),,Monitor,10,,LG 20M35A-B ,,,401NDVWCB647,In use,,,,,,
G,Cycle des Petits 2,Info 1 (Left),,Monitor,11,,LG 20M35A-B ,,,401NDSKCB654,In use,,,,,,
G,Cycle des Petits 2,Info 1 (Left),,Monitor,12,,LG 20M35A-B ,,,401NDDMCB658,In use,,,,,,
G,Cycle des Petits 2,Info 1 (Left),,Monitor,13,,LG 20M35A-B ,,,401NDRFCB622,In use,,,,,,
G,Cycle des Petits 2,Info 1 (Left),,Monitor,14,,LG 20M35A-B ,,,401NDDME9674,In use,,,,,,
G,Cycle des Petits 2,Info 1 (Left),,Monitor,15,,LG 20M35A-B ,,,401NDYGCB650,In use,,,,,,
G,Cycle des Petits 2,Info 1 (Left),,Monitor,16,,LG 20M35A-B ,,,401NDEZEA060,In use,,,,,,
G,Cycle des Petits 2,Info 1 (Left),,Monitor,17,,LG 20M35A-B ,,,401NDVWCB623,In use,,,,,,
G,Cycle des Petits 2,Info 1 (Left),,Monitor,18,,LG 20M35A-B ,,,401NDRFCB598,In use,,,,,,
G,Cycle des Petits 2,Info 1 (Left),,Monitor,0,,Haier HL1850W,,,HL1850W0DC1000383,In use,,,,,,
G,Cycle des Petits 2,Info 2 (Right),,Monitor,1,,LG 20M35A-B ,,,401NDLSCC112,In use,,,,,,
G,Cycle des Petits 2,Info 2 (Right),,Monitor,2,,LG 20M35A-B ,,,401NDGLCC111,In use,,,,,,
G,Cycle des Petits 2,Info 2 (Right),,Monitor,3,,LG 20M35A-B ,,,401NDZJCC085,In use,,,,,,
G,Cycle des Petits 2,Info 2 (Right),,Monitor,4,,LG 20M35A-B ,,,401NDQACC108,In use,,,,,,
G,Cycle des Petits 2,Info 2 (Right),,Monitor,5,,LG 20M35A-B ,,,401NDXQCC050,In use,,,,,,
G,Cycle des Petits 2,Info 2 (Right),,Monitor,6,,LG 20M35A-B ,,,401NDMTCC067,In use,,,,,,
G,Cycle des Petits 2,Info 2 (Right),,Monitor,7,,LG 20M35A-B ,,,401NDNUCC071,In use,,,,,,
G,Cycle des Petits 2,Info 2 (Right),,Monitor,8,,LG 20M35A-B ,,,401NDAYCC072,In use,,,,,,
G,Cycle des Petits 2,Info 2 (Right),,Monitor,9,,LG 20M35A-B ,,,401NDSKCC110,In use,,,,,,
G,Cycle des Petits 2,Info 2 (Right),,Monitor,10,,LG 20M35A-B ,,,401NDYGCC106,In use,,,,,,
G,Cycle des Petits 2,Info 2 (Right),,Monitor,11,,LG 20M35A-B ,,,401NDJXCC076,In use,,,,,,
G,Cycle des Petits 2,Info 2 (Right),,Monitor,12,,LG 20M35A-B ,,,401NDCRCC107,In use,,,,,,
G,Cycle des Petits 2,Info 2 (Right),,Monitor,13,,LG 20M35A-B ,,,401NDEZCC092,In use,,,,,,
G,Cycle des Petits 2,Info 2 (Right),,Monitor,14,,LG 20M35A-B ,,,401NDYGCC058,In use,,,,,,
G,Cycle des Petits 2,Info 2 (Right),,Monitor,16,,LG 20M35A-B ,,,401NDUNCC142,In use,,,,,,
G,Cycle des Petits 2,Info 2 (Right),,Monitor,18,,LG 20M35A-B ,,,409NDKDCC469,In use,,,,,,
G,Cycle des Petits 2,Info 2 (Right),,Monitor,19,,LG 20M35A-B ,,,401NDNUCC143,In use,,,,,,
G,Cycle des Petits 2,Info 2 (Right),,Monitor,20,,LG 20M35A-B ,,,401nddmcc066,In use,,,,,,
G,Cycle des Petits 2,Info 2 (Right),,Monitor,21,,LG 20M35A-B ,,,401ndzjcc109,In use,,,,,,
G,Cycle des Petits 2,Info 2 (Right),,Monitor,22,,LG 20M35A-B ,,,401ndglcc039,In use,,,,,,
,Cycle des Petits 2,Info 2 (Right),,Monitor,15,,Haier HL1850W,,,HL1850W0DC1000510,In use,,,,,,
,Cycle des Petits 2,Info 2 (Right),,Monitor,17,,Acer V193HQV,,,4.71824E+12,In use,,,,,,
G,Economat,IT Room,0,Monitor,IT Room ,,Samsung S24C310EAMXZN,24'',,5N8LH9JX100011Y,In use,,,,,,
G,Economat,Security Manager,,Monitor,,,LG 20m35a,,,401ndqae9620,In use,,,,,,
,Economat ,administrator,,Monitor,roland,,lg 24 mp56hq-t,,,505ntnh6n031,In use,,,,,,
,Economat ,administrator,,Monitor,nvr,,phylips 20mp48a-p,,,704ntggel596,In use,,,,,,
G,Economat ,IT Storage Room,,Monitor,NA,,Acer AL2216W,1366x768,22,ETLE16WE008,Available,,,,,,
G,Economat ,IT Storage Room,,Monitor,NA,,Acer V193HQV 8b,1366x768,18.5'',ETLKR0D019320488E8504,Available,,,,,,
G,Economat ,IT Storage Room,,Monitor,NA,,Acer V193HQV 8b,1366x768,18.5'',ETLKR0D019320488E8504,Available,,,,,,
G,Economat ,IT Storage Room,,Monitor,NA,,Acer V193HQV 8b,1366x769,18.5'',ETLKR0D019320488E8504,Available,,,,,,
G,Economat ,IT Storage Room,,Monitor,NA,,HP V197,1366x770,18.5'',3C0917Q5N,Available,,,,,,
G,Economat ,IT Storage Room,,Monitor,NA,,LG 19M35A -B,1336x768,19'',501NDKDBZ925,Available,,,,,,
G,Economat ,IT Storage Room,,Monitor,NA,,LG 19M35A -B,1336x768,19'',501NDTCBZ921,Available,,,,,,
G,Economat ,IT Storage Room,,Monitor,NA,,LG 19M35A -B,1336x768,19'',501NDNUBZ855,Available,,,,,,
G,Economat ,IT Storage Room,,Monitor,NA,,LG 19M35A -B,1336x768,19'',501NDCBV963,Available,,,,,,
G,Economat ,IT Storage Room,,Monitor,NA,,LG 19M35A -B,1336x768,19'',410NODMMFB34,Available,,,,,,
G,Economat ,IT Storage Room,,Monitor,NA,,LG 19M35A -B,1336x768,19'',406NDTCB0105,Available,,,,,,
G,Economat ,IT Storage Room,,Monitor,NA,,LG 19M35A -B,1336x768,19'',502NDCR9V963,Available,,,,,,
G,Economat ,IT Storage Room,,Monitor,NA,,LG 19M35A -B,1336x768,19'',502NDTCBW0201,Available,,,,,,
G,Economat ,IT Storage Room,,Monitor,NA,,LG 19M35A -B,1336x768,19'',406NDMMFB34,Available,,,,,,
G,Economat ,IT Storage Room,,Monitor,NA,,LG 19M35A -B,1336x768,19'',501NDLBZ2956,Available,,,,,,
G,Economat ,IT Storage Room,,Monitor,NA,,LG 19M35A -B,1336x768,19'',309NDWEFY041,Available,,,,,,
G,Economat ,IT Storage Room,,Monitor,NA,,LG 19M35A -B,1336x768,19'',401NDPHE9160,Available,,,,,,
G,Economat ,IT Storage Room,,Monitor,NA,,LG 19M35A -B,1336x768,19'',406NDTCB0105,Available,,,,,,
G,Economat ,IT Storage Room,,Monitor,NA,,LG 19M35A -B,1336x768,19'',401NDMTCC211,Available,,,,,,
G,Economat ,IT Storage Room,,Monitor,NA,,LG E1942C,1336x768,,208INXJ8X170,Available,,,,,,
G,Economat ,IT Storage Room,,Monitor,NA,,LG E1942C,1336x768,,ETLKR0D019320488E8504,Available,,,,,,
G,Economat ,IT Storage Room,,Monitor,NA,,LG E2041SX,1336x768,,110INHZ6B793,Available,,,,,,
G,Economat ,IT Storage Room,,Monitor,NA,,LG W1930SV,1336x768,,006NDWE2L873,Available,,,,,,
G,Economat ,IT Storage Room,,Monitor,NA,,Proview 900W,1336x768,,FAFHC970015824,Available,,,,,,
G,Economat ,IT Storage Room,,Monitor,NA,,Proview FV926AJW,1336x768,,FAFHC9700136073,Available,,,,,,
G,Economat ,IT Storage Room,,Monitor,NA,,Samsung B2030,1336x768,,L520PJZXFEN,Available,,,,,,
,Economat,IT Room,,Monitor,Gilbert,,Samsung S27C310EAM,"27""",,5N8NH9JX501357V,In use,,"Monday, November 4, 2024",$115.00 ,,,
,Economat,IT Room,,Monitor,Patrick,,Samsung S27D300GAM,"27""",,0WM3HNAXC00240A,In use,,"Thursday, April 3, 2025",$115.00 ,,,
G,Cycle des Secondaires,Lab physics 2AS,0,Monitor,,,LG 19EN335-B,,,TO BE REMOVED,In use,,,,,,
G,Cycle des Secondaires,Lab physics 2AS,0,Monitor,,,LG 19EN335-B,,,TO BE REMOVED,In use,,,,,,
G,Cycle des Secondaires,Lab physics 2AS,0,Monitor,,,LG 19EN335-B,,,TO BE REMOVED,In use,,,,,,
G,Cycle des Secondaires,Lab physics 2AS,0,Monitor,,,LG 19EN335-B,,,TO BE REMOVED,In use,,,,,,
G,Cycle des Secondaires,Lab physics 2AS,0,Monitor,,,LG 19EN335-B,,,TO BE REMOVED,In use,,,,,,
G,Cycle des Secondaires,Lab physics 2AS,0,Monitor,,,LG 19EN335-B,,,TO BE REMOVED,In use,,,,,,
G,Cycle des Secondaires,Lab physics 2AS,0,Monitor,,,LG 19EN335-B,,,TO BE REMOVED,In use,,,,,,
G,Cycle des Secondaires,Lab physics 2AS,0,Monitor,,,LG 19EN335-B,,,TO BE REMOVED,In use,,,,,,
G,Cycle des Secondaires,Lab physics 2AS,0,Monitor,,,LG 19EN335-B,,,TO BE REMOVED,In use,,,,,,
G,Cycle des Secondaires,Lab physics 2AS,0,Monitor,,,LG 22MP55HQ-P,,,TO BE REMOVED,In use,,,,,,
G,Cycle des Secondaires,Lab physics 2AS,0,Monitor,,,LG20M35A-B,,,TO BE REMOVED,In use,,,,,,
G,Cycle des Secondaires,Lab physics 2AS,0,Monitor,,,LG20M35A-B,,,TO BE REMOVED,In use,,,,,,
G,Cycle des Secondaires,Lab physics 2AS,0,Monitor,,,LENOVO D186WA,,,TO BE REMOVED,In use,,,,,,
G,Cycle des Secondaires,Lab physics 2AS,0,Monitor,,,LENOVO D186WA,,,TO BE REMOVED,In use,,,,,,
G,Cycle des Secondaires,LAB PHYSIQUE 1AS,-1,Monitor,,,LENOVO 100-240V,,,TO BE REMOVED,In use,,,,,,
G,Cycle des Secondaires,LAB PHYSIQUE 1AS,-1,Monitor,,,LENOVO 100-240V,,,TO BE REMOVED,In use,,,,,,
G,Cycle des Secondaires,LAB PHYSIQUE 1AS,-1,Monitor,,,LENOVO 100-240V,,,TO BE REMOVED,In use,,,,,,
G,Cycle des Secondaires,LAB PHYSIQUE 1AS,-1,Monitor,,,LENOVO 100-240V,,,TO BE REMOVED,In use,,,,,,
G,Cycle des Secondaires,LAB PHYSIQUE 1AS,-1,Monitor,,,LENOVO 100-240V,,,TO BE REMOVED,In use,,,,,,
G,Cycle des Secondaires,LAB PHYSIQUE 1AS,-1,Monitor,,,LENOVO 100-240V,,,TO BE REMOVED,In use,,,,,,
G,Cycle des Secondaires,LAB PHYSIQUE 1AS,-1,Monitor,,,LENOVO 100-240V,,,TO BE REMOVED,In use,,,,,,
G,Cycle des Secondaires,LAB PHYSIQUE 1AS,-1,Monitor,,,LENOVO 100-240V,,,TO BE REMOVED,In use,,,,,,
G,Cycle des Secondaires,LAB PHYSIQUE 1AS,-1,Monitor,,,LENOVO 100-240V,,,TO BE REMOVED,In use,,,,,,
G,Cycle des Secondaires,LAB PHYSIQUE 1AS,-1,Monitor,,,LENOVO 100-240V,,,TO BE REMOVED,In use,,,,,,
G,Cycle des Secondaires,LAB PHYSIQUE 1AS,-1,Monitor,,,LENOVO 100-240V,,,TO BE REMOVED,In use,,,,,,
G,Cycle des Secondaires,LAB PHYSIQUE 1AS,-1,Monitor,,,LENOVO 100-240V,,,TO BE REMOVED,In use,,,,,,
G,Cycle des Secondaires,LAB PHYSIQUE 1AS,-1,Monitor,,,LENOVO 100-240V,,,TO BE REMOVED,In use,,,,,,
G,Cycle des Secondaires,LAB PHYSIQUE 1AS,-1,Monitor,,,LG 20M35A-B,,,TO BE REMOVED,In use,,,,,,
G,Cycle des Secondaires,LAB PHYSIQUE 1AS,-1,Monitor,,,LG 20M35A-B,,,TO BE REMOVED,In use,,,,,,
G,Cycle des Secondaires,LAB PHYSIQUE 1AS,-1,Monitor,,,LG 20M35A-B,,,TO BE REMOVED,In use,,,,,,
G,Cycle des Secondaires,LAB PHYSIQUE 1AS,-1,Monitor,,,LG 20M35A-B,,,TO BE REMOVED,In use,,,,,,
G,Cycle des Secondaires,LAB PHYSIQUE 1AS,-1,Monitor,,,LG 20M35A-B,,,TO BE REMOVED,In use,,,,,,
G,Cycle des Secondaires,LAB PHYSIQUE 1AS,-1,Monitor,,,LG 20M35A-B,,,TO BE REMOVED,In use,,,,,,
G,Cycle des Secondaires,LAB PHYSIQUE 1AS,-1,Monitor,,,LG 20M35A-B,,,TO BE REMOVED,In use,,,,,,
G,Cycle des Secondaires,LAB PHYSIQUE 1AS,-1,Monitor,,,LG 20M35A-B,,,TO BE REMOVED,In use,,,,,,
,Cycle des Terminales,Prefet,,Monitor,,,Samsung Screen 27”  ,,,5mwzh9dx300339z,In use,,"Thursday, January 16, 2025",$115.00 ,,,
G,Cycle des Benjamin,Prefet,0,Monitor,,,DAHUA B200S SERIES 24,,,8F02A86PCJ00284,In use,,,,,,
G,Cycle des Benjamin,Prefet,0,Monitor,,,LED HDTV ,1366 x 768,,,In use,,,,,,
G,Cycle des Benjamin,Prefet,0,Monitor,,,LED HDTV ,1367 x 768,,,In use,,,,,,
G,Cycle des Maternelles,Prefet,0,Monitor,,,LG19M35A-B,,,210NDWEEW689,In use,,,,,,
G,Cycle des Maternelles,Prefet,0,Monitor,,,HK ,,,,In use,,,,,,
G,Cycle des Maternelles,Prefet,0,Monitor,,,HK ,,,,In use,,,,,,
G,Cycle Des Minimes,Prefet,0,Monitor,NA,,Phylips 241v8,,,UK02220012490,In use,,,,,,
G,Cycle Des Minimes,Prefet,0,Monitor,NA,,LG24MK,,,906NTHM6W353,In use,,,,,,
G,Cycle des Secondaires,Prefet,,Monitor,NA,,Philips 241v8,Philips 241v8 24'',,UK02301047638,In use,,,,,,
G,Cycle des Moyens,Prefet ,0,Monitor,,,LG 22MP55HQ-P,,,405NDKDBZ57,In use,,,,,,
G,Cycle Des Minimes,Religion 2,-2,Monitor,NA,,lg 20m35a-b,,,409ndrfc4654,In use,,,,,,
G,Cycle des Petits,Religion1,3,Monitor,,,LG 20MB5A-B,,,406ndqa9g508,In use,,,,,,
G,Cycle des Petits,Religion2,3,Monitor,,,LG 20MB5A-B,,,406ndez9g468,In use,,,,,,
G,Bloc des Frères,Rita Daoud,,Monitor,,,LG 27MK400H,,,202NTGYAE455,In use,,,,,,
,Cycle Des Minimes,Salle de communication,-2,Monitor,,,lg 19m35a-b,,,406ndxq9j498,In use,,,,,,
G,Cycle des Maternelles,Salle Des Prof,0,Monitor,,,LG19M35A-B,,,410NDYGHF826,In use,,,,,,
G,Cycle des Petits 2,Salle des prof,,Monitor,,,LG 19M35A-B,,,410NDVWHF727,In use,,,,,,
,Cycle des Petits,SALLE DES PROFS,0,Monitor,,,ACER V193W,,,ETLBP0C00391431F8E4003,In use,,,,,,
G,Cycle des Terminales,Salle D'etude,2,Monitor,,,hp screen ,,,3CQ5390YCM,In use,,,,,,
G,Cycle des Moyens - Labs,Salle Informatique 1 (Right),0,Monitor,0,,LG 19M35A-B,,,307ndph73680,In use,,,,,,
G,Cycle des Moyens - Labs,Salle Informatique 1 (Right),0,Monitor,1,,LG 19M35A-B,,,307ndcr73755,In use,,,,,,
G,Cycle des Moyens - Labs,Salle Informatique 1 (Right),0,Monitor,2,,LG 19M35A-B,,,307ndvw73679,In use,,,,,,
G,Cycle des Moyens - Labs,Salle Informatique 1 (Right),0,Monitor,3,,LG 19M35A-B,,,307ndun73742,In use,,,,,,
G,Cycle des Moyens - Labs,Salle Informatique 1 (Right),0,Monitor,4,,LG 19M35A-B,,,307ndkd73717,In use,,,,,,
G,Cycle des Moyens - Labs,Salle Informatique 1 (Right),0,Monitor,5,,LG 19M35A-B,,,307ndcr73731,In use,,,,,,
G,Cycle des Moyens - Labs,Salle Informatique 1 (Right),0,Monitor,6,,LG 19M35A-B,,,307ndxq73722,In use,,,,,,
G,Cycle des Moyens - Labs,Salle Informatique 1 (Right),0,Monitor,7,,LG 19M35A-B,,,307ndqa73756,In use,,,,,,
G,Cycle des Moyens - Labs,Salle Informatique 1 (Right),0,Monitor,8,,LG 19M35A-B,,,307ndtc73209,In use,,,,,,
G,Cycle des Moyens - Labs,Salle Informatique 1 (Right),0,Monitor,9,,LG 19M35A-B,,,307ndkd73765,In use,,,,,,
G,Cycle des Moyens - Labs,Salle Informatique 1 (Right),0,Monitor,10,,LG 19M35A-B,,,307ndhb73729,In use,,,,,,
G,Cycle des Moyens - Labs,Salle Informatique 1 (Right),0,Monitor,11,,LG 19M35A-B,,,307ndnu73719,In use,,,,,,
G,Cycle des Moyens - Labs,Salle Informatique 1 (Right),0,Monitor,12,,LG 19M35A-B,,,307ndph73728,In use,,,,,,
G,Cycle des Moyens - Labs,Salle Informatique 1 (Right),0,Monitor,13,,LG 19M35A-B,,,307ndls73688,In use,,,,,,
G,Cycle des Moyens - Labs,Salle Informatique 1 (Right),0,Monitor,14,,LG 19M35A-B,,,307ndun73718,In use,,,,,,
G,Cycle des Moyens - Labs,Salle Informatique 1 (Right),0,Monitor,15,,LG 19M35A-B,,,307ndqa73732,In use,,,,,,
G,Cycle des Moyens - Labs,Salle Informatique 1 (Right),0,Monitor,16,,LG 19M35A-B,,,307ndvw73727,In use,,,,,,
